family_income,gpa,parent_avg_age
51033.0,3.1,43
48857.0,2.88,47
22671.0,2.81,51
55142.0,3.48,65
14061.0,2.62,56
40713.0,2.93,34
58094.0,3.01,40
61120.0,3.37,40
39026.0,3.16,36
70506.0,3.19,48
47601.0,3.13,31
23639.0,2.76,65
21814.0,3.07,39
29932.0,3.1,40
20164.0,2.81,42
14610.0,2.44,66
37419.0,3.08,59
79143.0,3.33,39
56413.0,3.01,36
29623.0,3.01,38
39811.0,2.71,48
55605.0,3.2,41
58093.0,3.05,52
16827.0,2.71,55
51116.0,2.88,58
35822.0,2.93,51
12010.0,2.23,30
27000.0,2.89,55
48830.0,2.93,47
75808.0,3.59,60
16429.0,2.76,35
34765.0,2.71,62
41638.0,3.22,48
37225.0,3.09,61
50594.0,3.01,57
32011.0,2.77,44
22213.0,2.45,47
31557.0,3.26,31
41473.0,2.76,50
22100.0,2.48,52
26552.0,2.75,34
31653.0,2.58,32
49954.0,3.23,62
66951.0,3.16,50
23104.0,2.43,49
53525.0,3.01,49
34233.0,3.16,49
31780.0,2.93,61
15091.0,2.67,49
21584.0,2.93,59
21117.0,3.0,30
32668.0,2.69,47
45384.0,3.34,60
92387.0,3.6,52
20200.0,2.98,31
34324.0,3.08,52
32075.0,3.05,57
45555.0,3.0,36
39529.0,2.71,39
28552.0,3.19,31
31831.0,2.58,45
69547.0,3.28,36
34351.0,2.79,39
94779.0,3.67,35
68442.0,3.61,35
18338.0,2.92,34
33475.0,2.6,52
54516.0,3.09,62
84101.0,3.4,62
26528.0,3.15,56
21308.0,2.55,57
63399.0,3.59,40
18926.0,2.69,30
40626.0,3.09,45
22270.0,2.74,56
21518.0,2.91,31
48678.0,2.86,33
38433.0,3.05,33
31055.0,3.06,55
73800.0,3.46,54
71730.0,3.28,57
31807.0,2.8,46
12263.0,2.6,60
39446.0,3.03,40
61815.0,3.08,52
42571.0,3.11,31
51512.0,3.3,58
44058.0,2.81,42
74560.0,3.48,60
50860.0,3.04,40
77186.0,3.39,38
13424.0,2.56,39
51592.0,3.13,36
53142.0,3.2,59
64753.0,3.13,65
16002.0,2.8,38
45116.0,3.07,53
42034.0,3.12,64
58132.0,3.22,52
35486.0,3.35,39
61454.0,3.22,56
43069.0,3.14,66
60789.0,3.16,59
44942.0,2.93,45
57582.0,3.15,52
34665.0,2.63,60
51960.0,3.24,55
61121.0,3.48,34
17700.0,2.73,46
45271.0,3.32,37
39376.0,2.87,39
32153.0,2.6,46
41902.0,2.79,55
41337.0,2.75,50
40185.0,2.84,34
30681.0,3.03,42
54465.0,2.99,64
24168.0,2.94,61
65133.0,3.54,48
12227.0,2.48,48
23033.0,2.98,59
28787.0,2.65,51
33469.0,2.65,33
48409.0,2.9,64
57465.0,3.34,33
26700.0,2.76,62
47203.0,3.2,63
35373.0,3.06,42
62772.0,3.17,30
33966.0,3.31,38
28463.0,2.53,41
19653.0,2.88,44
40287.0,3.24,43
27962.0,3.11,49
41972.0,2.74,45
31901.0,2.87,55
53588.0,3.18,38
45393.0,2.81,50
38745.0,2.98,33
36072.0,2.64,51
42005.0,3.22,64
75993.0,3.51,38
65548.0,3.09,34
18738.0,2.93,45
31719.0,2.79,63
28338.0,3.05,45
39615.0,3.14,31
112960.0,3.75,41
28373.0,2.82,49
30300.0,2.87,64
55747.0,2.98,37
19781.0,2.46,30
43974.0,3.26,53
34597.0,3.01,33
52221.0,3.11,36
32188.0,2.64,39
16847.0,2.35,50
24309.0,3.11,49
15256.0,2.54,30
30401.0,3.05,30
77687.0,3.31,63
40898.0,2.76,46
44245.0,3.05,59
23520.0,2.89,40
57899.0,3.05,30
25022.0,2.84,46
52186.0,3.03,50
42650.0,2.89,55
22062.0,2.68,34
15780.0,2.64,60
38297.0,2.97,37
31689.0,2.94,66
54383.0,2.96,64
31171.0,3.42,37
30072.0,3.04,65
33465.0,3.11,35
32144.0,2.68,36
40087.0,3.04,54
39024.0,3.04,54
42555.0,2.83,61
23250.0,2.45,56
15074.0,2.64,61
30272.0,2.99,64
31664.0,2.89,42
19233.0,2.76,54
14809.0,2.57,53
15272.0,2.51,58
23284.0,3.1,49
21490.0,3.04,52
47816.0,3.5,59
43745.0,2.8,38
54284.0,3.1,42
37024.0,2.94,57
30789.0,2.98,34
33909.0,2.72,48
22127.0,2.63,62
22276.0,2.9,59
45881.0,3.07,53
35285.0,2.72,59
4830.0,2.25,44
31477.0,2.82,54
21058.0,2.7,38
43642.0,3.03,48
62081.0,3.35,55
48997.0,3.19,43
45689.0,3.18,47
25923.0,2.74,60
31835.0,2.91,37
20714.0,2.69,39
66969.0,3.25,57
72161.0,3.26,41
50160.0,2.94,53
42573.0,3.54,62
59048.0,2.99,33
9938.0,2.24,37
36457.0,3.2,47
24844.0,2.88,60
50383.0,3.75,32
18985.0,2.73,64
14677.0,2.65,64
30685.0,2.96,37
31954.0,2.92,44
76146.0,3.57,46
21305.0,2.89,39
15278.0,2.73,30
97751.0,3.8,45
35021.0,3.13,42
37219.0,3.35,60
26978.0,2.58,46
26586.0,2.89,59
26332.0,3.1,45
19342.0,2.7,44
51419.0,3.29,43
82974.0,3.36,37
32164.0,2.66,66
21301.0,2.89,53
52012.0,2.96,38
52857.0,2.92,46
55463.0,3.37,37
15338.0,2.62,39
30403.0,3.14,60
25050.0,2.97,36
47737.0,2.87,48
79292.0,3.32,44
16921.0,2.79,58
41175.0,2.97,53
30242.0,2.94,50
43074.0,2.86,35
23410.0,2.94,45
92379.0,3.68,62
17683.0,2.38,45
37147.0,3.4,44
62122.0,3.04,53
34790.0,2.72,53
29102.0,2.88,36
60969.0,3.41,40
19980.0,2.84,50
28895.0,3.28,35
18859.0,2.95,33
66389.0,3.45,61
63676.0,3.39,49
21798.0,2.74,47
34398.0,2.66,30
9654.0,2.44,35
38944.0,2.81,62
56976.0,3.4,44
27983.0,2.95,47
20449.0,2.99,32
44440.0,3.46,62
21687.0,2.55,60
33774.0,2.74,50
31828.0,2.98,47
67635.0,3.23,57
24202.0,2.67,51
55744.0,3.57,34
20709.0,2.68,32
38802.0,3.64,45
46318.0,2.83,30
55200.0,2.96,65
38080.0,3.06,55
35023.0,3.3,55
28324.0,2.6,42
14938.0,2.67,39
65238.0,3.63,40
36366.0,3.34,63
18405.0,2.47,59
10611.0,2.46,39
60571.0,3.4,33
39070.0,2.84,62
91293.0,3.65,42
43885.0,3.2,38
26421.0,2.85,45
22072.0,2.96,36
36869.0,3.03,44
44038.0,3.13,58
40878.0,3.62,64
32427.0,2.64,40
58225.0,3.25,37
41548.0,2.94,49
53625.0,2.93,35
74746.0,3.4,45
28088.0,2.65,43
52577.0,3.31,32
21428.0,2.97,45
48150.0,2.95,60
21538.0,2.69,36
47068.0,3.01,46
8101.0,2.25,64
100402.0,3.64,43
29520.0,3.07,40
35440.0,2.94,65
48405.0,2.86,42
27346.0,3.14,57
21405.0,2.59,38
35255.0,2.72,54
26598.0,2.76,64
14682.0,2.39,34
28156.0,2.59,33
32297.0,3.3,62
27995.0,2.77,31
19158.0,2.95,65
35976.0,2.83,30
41030.0,3.11,52
51694.0,3.17,64
33992.0,3.1,63
71067.0,3.18,49
21531.0,2.99,56
9567.0,2.37,52
29653.0,3.15,51
60485.0,3.14,40
32478.0,2.85,36
60001.0,3.2,50
25462.0,3.05,57
91185.0,3.73,57
34916.0,3.17,47
37612.0,2.95,65
24380.0,2.75,50
34884.0,3.05,44
42321.0,3.24,32
38625.0,3.24,63
56415.0,2.96,44
38328.0,3.29,54
72742.0,3.2,30
44901.0,3.16,39
31453.0,3.11,31
88270.0,3.46,49
18037.0,2.56,35
26110.0,3.15,47
19024.0,2.89,50
61865.0,3.27,48
17951.0,2.66,35
52525.0,3.23,32
29448.0,2.94,36
75871.0,3.55,32
28121.0,3.07,66
58990.0,3.17,32
44373.0,2.89,56
69933.0,3.26,33
37876.0,2.71,59
23552.0,2.85,34
62726.0,3.16,40
28961.0,2.7,52
59057.0,3.28,51
22884.0,3.07,41
42861.0,3.36,34
34826.0,3.1,65
63270.0,3.43,64
59163.0,3.09,51
41831.0,3.0,48
57518.0,3.09,44
47504.0,3.04,45
89459.0,3.46,41
46706.0,2.87,57
92406.0,3.46,47
52109.0,3.23,56
23672.0,3.03,39
47217.0,2.86,59
20490.0,2.62,39
54070.0,3.1,57
29293.0,2.9,36
64873.0,3.18,47
73032.0,3.33,39
49664.0,3.3,42
44936.0,2.89,37
31950.0,2.9,63
35915.0,3.26,58
34480.0,2.79,31
28502.0,2.84,46
66371.0,3.2,50
39270.0,2.81,55
30354.0,2.98,55
26143.0,2.76,38
15656.0,2.65,35
32043.0,2.75,53
27034.0,2.79,49
26066.0,3.13,39
95667.0,3.58,36
19371.0,2.71,42
28122.0,2.52,46
56712.0,3.02,65
56727.0,3.03,45
33242.0,3.22,44
18130.0,2.5,60
58591.0,3.07,52
42639.0,2.88,47
32751.0,2.73,56
42498.0,3.01,53
66944.0,3.38,49
53013.0,2.93,48
27064.0,2.68,47
39392.0,3.23,55
51895.0,3.13,53
38781.0,2.84,31
48709.0,3.01,31
41198.0,3.24,44
49194.0,3.03,44
62424.0,3.16,64
49704.0,3.23,51
30759.0,2.85,39
10438.0,2.3,54
39041.0,2.86,65
57736.0,3.18,35
32798.0,2.84,49
32087.0,2.95,33
35568.0,2.8,65
75166.0,3.5,37
34933.0,2.79,50
54479.0,3.01,61
36391.0,3.29,58
16422.0,2.59,57
24717.0,2.97,41
77583.0,3.35,41
33339.0,2.97,65
18697.0,2.82,36
50168.0,3.04,63
25716.0,3.17,34
24538.0,3.16,50
7935.0,2.22,62
39050.0,3.4,48
50933.0,2.87,33
13368.0,2.63,66
40736.0,3.14,57
46747.0,3.19,37
20631.0,2.73,35
42288.0,2.92,51
71714.0,3.29,58
19715.0,2.59,54
28789.0,3.3,64
19474.0,2.58,37
37952.0,3.28,44
52053.0,3.28,35
45100.0,3.39,48
27974.0,3.3,60
66313.0,3.21,47
37879.0,3.44,52
52585.0,3.36,31
28637.0,3.06,43
30556.0,2.71,61
43751.0,3.02,60
80256.0,3.28,53
43168.0,3.58,64
59785.0,3.19,46
62544.0,3.31,42
65823.0,3.21,58
59709.0,3.33,31
34535.0,2.79,48
21510.0,2.94,41
32032.0,3.09,50
20506.0,3.0,52
18881.0,2.45,30
3301.0,2.19,55
37876.0,3.23,48
30108.0,3.1,56
37286.0,3.03,43
21200.0,3.02,62
37351.0,3.12,60
50311.0,2.99,47
20570.0,2.61,61
41934.0,2.96,60
21943.0,2.99,52
37710.0,3.42,42
57003.0,3.14,56
21575.0,2.73,50
36561.0,3.01,31
27968.0,2.8,43
27764.0,2.85,31
30721.0,3.0,37
38558.0,2.98,63
59663.0,3.03,54
86978.0,3.46,61
51236.0,3.32,63
42559.0,2.91,45
32658.0,3.09,45
33288.0,2.7,46
43686.0,3.08,59
42685.0,3.21,35
32870.0,2.8,33
30991.0,2.59,45
90644.0,3.42,38
55399.0,2.97,50
51475.0,3.16,39
54910.0,3.02,44
51860.0,2.96,45
42219.0,2.92,66
29121.0,2.82,43
10666.0,2.24,30
61663.0,3.03,34
24333.0,2.91,55
5507.0,2.24,30
30196.0,2.61,41
53414.0,3.23,45
63170.0,3.17,59
29164.0,2.68,64
39448.0,2.94,60
24245.0,2.58,39
27396.0,3.11,35
30803.0,2.56,55
47904.0,2.83,57
43147.0,2.83,50
34479.0,2.7,59
7509.0,2.25,65
26405.0,3.04,57
23910.0,3.13,54
25153.0,3.17,39
22720.0,2.66,43
25791.0,2.74,54
33468.0,2.76,45
55834.0,3.26,43
49066.0,3.07,30
27558.0,3.18,56
44733.0,3.52,40
21666.0,2.79,52
8865.0,2.38,42
28891.0,2.81,33
33072.0,3.03,32
24763.0,2.73,62
16091.0,2.67,45
16195.0,2.62,64
47836.0,3.37,53
33602.0,3.01,34
25416.0,2.81,32
35822.0,2.64,50
32448.0,2.95,47
53005.0,3.08,37
61154.0,3.24,56
28557.0,3.06,41
65403.0,3.67,45
25495.0,2.67,52
35026.0,3.26,58
34355.0,3.23,37
70552.0,3.25,30
76259.0,3.51,43
91747.0,3.51,52
67115.0,3.14,57
42679.0,2.79,41
9339.0,2.42,53
24494.0,2.9,64
37631.0,3.39,64
37509.0,3.03,58
52374.0,2.97,56
2418.0,2.09,51
25214.0,2.68,56
43742.0,3.12,52
13272.0,2.68,49
28618.0,2.9,32
37930.0,2.83,42
62603.0,3.1,57
37575.0,2.68,32
52377.0,3.13,30
24652.0,3.02,42
60967.0,3.14,32
49415.0,3.29,52
51219.0,2.97,40
27463.0,3.14,44
76344.0,3.41,35
19521.0,2.7,34
24220.0,2.98,42
54684.0,3.32,63
67202.0,3.37,40
44383.0,2.92,46
11599.0,2.36,62
29654.0,3.16,53
57356.0,3.19,43
21002.0,2.88,52
27282.0,3.05,34
25726.0,2.58,49
15746.0,2.5,40
45202.0,2.99,58
22612.0,2.48,36
70592.0,3.17,40
51605.0,2.99,59
15632.0,2.69,53
32786.0,3.11,39
25794.0,2.89,53
35520.0,2.7,32
20236.0,2.95,42
35557.0,2.82,45
38183.0,2.95,56
54392.0,3.22,40
16729.0,2.79,34
65974.0,3.17,55
43269.0,3.25,54
37630.0,3.18,30
30571.0,2.73,39
29067.0,2.8,43
51768.0,3.14,36
30140.0,2.93,53
82875.0,3.43,40
28172.0,3.15,30
82066.0,3.33,46
33096.0,2.96,30
48415.0,3.24,57
22521.0,2.86,47
35295.0,3.08,55
26295.0,2.58,38
56144.0,3.0,36
42815.0,2.88,38
59523.0,3.5,56
40020.0,2.83,66
72437.0,3.26,56
68554.0,3.37,44
45966.0,3.4,45
25213.0,2.58,63
29730.0,3.05,31
59758.0,3.14,66
26237.0,2.5,61
18466.0,2.73,60
40851.0,2.72,60
19740.0,2.83,49
6958.0,2.24,61
35578.0,3.31,58
33602.0,2.86,40
50598.0,3.18,61
36336.0,3.04,39
45479.0,2.98,61
49199.0,2.92,53
60476.0,3.37,58
45035.0,2.96,40
37399.0,2.88,55
30035.0,2.94,55
58088.0,3.24,60
35345.0,2.91,30
42019.0,2.97,65
38745.0,2.91,48
47597.0,2.93,39
49982.0,3.04,39
31277.0,2.94,42
59872.0,3.06,37
52030.0,2.96,32
30346.0,2.84,54
41063.0,2.93,34
32132.0,2.6,55
65249.0,3.15,38
49613.0,3.31,62
24694.0,3.05,57
75810.0,3.26,64
38172.0,2.87,35
17467.0,2.73,38
22375.0,2.83,39
35812.0,3.15,46
36385.0,2.69,63
55060.0,2.96,50
13702.0,2.52,57
18708.0,2.52,59
25068.0,2.6,61
24844.0,2.95,58
10036.0,2.48,43
61832.0,3.2,34
34362.0,2.8,34
23090.0,2.48,62
62569.0,3.27,32
34650.0,2.84,35
32407.0,2.76,66
76845.0,3.69,46
22570.0,2.56,40
45286.0,3.3,63
10574.0,2.51,40
26152.0,2.9,56
32268.0,2.85,37
55056.0,3.08,42
74252.0,3.4,53
62888.0,3.1,64
37030.0,2.74,66
56708.0,3.15,36
72016.0,3.25,50
63448.0,3.21,34
52970.0,3.08,56
42020.0,2.86,59
70223.0,3.24,66
79413.0,3.28,53
23351.0,2.61,40
68069.0,3.63,34
53963.0,3.35,49
30302.0,2.87,43
38032.0,2.79,40
32985.0,2.84,59
69197.0,3.14,53
58106.0,2.99,55
62417.0,3.09,36
14143.0,2.56,30
36181.0,2.67,39
34898.0,2.66,43
21583.0,2.82,40
34727.0,3.2,41
40068.0,3.02,44
28036.0,3.02,34
28479.0,2.91,53
33841.0,3.12,63
40559.0,3.22,37
27035.0,2.91,65
90907.0,3.54,33
50523.0,2.96,45
33165.0,3.04,62
41731.0,3.08,38
19423.0,2.89,39
64360.0,3.61,33
56849.0,3.1,64
38059.0,2.71,34
56607.0,3.0,43
57127.0,3.3,42
49964.0,3.23,33
18037.0,2.8,58
34722.0,2.75,36
27394.0,2.87,37
79102.0,3.55,43
30861.0,2.83,56
21748.0,2.43,51
40172.0,2.92,59
19789.0,2.82,53
33072.0,3.05,35
41025.0,2.93,64
55512.0,2.98,49
25376.0,2.85,42
30376.0,2.95,35
51721.0,3.15,50
79101.0,3.3,45
33058.0,2.8,47
23575.0,2.61,56
38334.0,2.96,65
38287.0,2.86,53
21016.0,2.7,62
68483.0,3.14,41
67579.0,3.27,35
40112.0,2.96,46
65372.0,3.46,63
52147.0,2.98,32
60170.0,3.19,60
15437.0,2.69,41
43950.0,2.97,41
22839.0,2.63,33
30137.0,2.62,32
33114.0,3.21,51
37803.0,3.24,64
30084.0,2.78,58
27831.0,3.25,61
17562.0,2.58,36
38146.0,3.03,43
42832.0,3.35,39
95159.0,3.71,39
83241.0,3.37,32
87648.0,3.79,40
40602.0,3.09,65
64006.0,3.49,47
41207.0,3.19,61
40062.0,2.8,66
75082.0,3.26,62
18898.0,2.4,43
13290.0,2.34,39
27657.0,3.02,49
52213.0,3.12,52
34208.0,2.84,52
32163.0,2.83,47
30314.0,3.37,40
81224.0,3.5,37
37276.0,3.19,53
45394.0,3.1,65
42966.0,2.82,55
3728.0,2.12,43
32532.0,2.72,56
45701.0,2.96,33
13881.0,2.54,57
22814.0,2.64,66
28815.0,2.77,49
40157.0,2.9,42
4206.0,2.16,47
25608.0,2.79,47
69480.0,3.45,42
50789.0,3.27,38
19357.0,2.95,52
38317.0,2.82,65
25768.0,3.05,38
41084.0,2.91,49
49475.0,3.42,44
4986.0,2.26,66
19231.0,2.82,44
42766.0,3.24,55
28808.0,2.88,54
34834.0,2.68,42
42593.0,3.22,35
41460.0,2.89,36
50484.0,3.01,54
45417.0,3.22,51
73158.0,3.64,33
28885.0,2.9,32
32204.0,3.0,58
41073.0,2.73,47
53222.0,3.04,66
22332.0,2.74,32
51032.0,2.94,34
27747.0,3.12,49
38103.0,2.97,42
20607.0,2.89,49
46065.0,3.06,60
34357.0,2.73,53
67139.0,3.21,30
38565.0,2.79,52
23928.0,2.52,55
51188.0,2.88,48
56268.0,2.96,48
29579.0,3.34,50
59037.0,3.03,41
55751.0,3.07,47
57963.0,3.43,50
43986.0,3.01,33
37838.0,3.31,45
83118.0,3.43,38
31195.0,3.19,63
43177.0,3.37,36
54877.0,3.09,40
10790.0,2.58,42
45606.0,3.2,51
30300.0,3.01,54
44448.0,3.22,57
40429.0,3.22,51
23172.0,2.95,64
22612.0,2.77,42
25517.0,3.16,41
29252.0,3.16,39
25507.0,2.5,46
27533.0,2.89,32
46608.0,3.28,58
22665.0,2.57,32
39997.0,3.23,59
61307.0,3.03,57
22342.0,2.69,63
36804.0,3.06,40
20368.0,2.48,59
18043.0,2.58,48
68080.0,3.32,35
25630.0,2.69,53
25480.0,2.83,36
43229.0,2.86,58
39083.0,2.84,33
49050.0,2.9,58
34151.0,2.71,55
7867.0,2.37,65
75090.0,3.23,40
78174.0,3.43,41
61913.0,3.42,30
19903.0,2.6,34
54433.0,3.02,41
55055.0,2.96,61
38804.0,3.1,65
30581.0,3.23,61
36203.0,2.94,53
44375.0,3.04,48
26069.0,3.1,55
65859.0,3.41,36
28999.0,3.23,35
16604.0,2.55,30
39046.0,3.37,43
21561.0,2.85,66
27833.0,2.93,58
68701.0,3.16,56
54042.0,3.1,61
57861.0,2.99,42
35426.0,2.93,36
32067.0,2.86,54
11208.0,2.42,57
29573.0,2.74,32
55389.0,3.0,47
34222.0,3.2,34
61766.0,3.23,51
37482.0,3.01,50
62105.0,3.06,64
34298.0,2.73,53
42699.0,3.19,46
49494.0,2.97,46
71196.0,3.44,61
77182.0,3.36,64
51104.0,3.25,50
57083.0,3.41,32
42401.0,3.01,62
43014.0,3.03,33
34428.0,3.12,52
29865.0,3.3,35
35489.0,2.66,33
47339.0,2.94,44
63407.0,3.27,66
71324.0,3.17,38
20770.0,2.99,40
43046.0,3.35,34
58640.0,3.19,38
76220.0,3.49,41
33887.0,2.71,56
35923.0,3.11,48
27203.0,3.24,53
63451.0,3.5,36
63235.0,3.26,34
32769.0,2.81,44
68753.0,3.16,55
32742.0,2.6,41
34313.0,3.0,60
36665.0,2.88,48
55546.0,3.22,52
69554.0,3.47,39
26027.0,2.62,35
61573.0,3.52,42
55304.0,3.3,65
19409.0,2.96,50
35173.0,3.33,41
46046.0,3.08,50
27860.0,2.69,64
20398.0,2.46,32
44020.0,3.07,45
55073.0,2.98,64
26982.0,3.05,63
72956.0,3.24,47
72218.0,3.18,62
32592.0,2.71,66
21451.0,2.9,66
40014.0,3.16,43
21256.0,2.91,30
12836.0,2.52,59
15232.0,2.69,32
64714.0,3.28,31
25687.0,3.12,64
71836.0,3.32,64
56173.0,3.03,65
51207.0,3.07,46
53887.0,3.01,56
21353.0,2.91,38
57511.0,3.36,55
49695.0,3.05,50
51713.0,3.29,47
25564.0,2.94,30
31220.0,3.45,59
53162.0,2.97,46
35860.0,3.06,54
37537.0,3.17,38
7211.0,2.26,42
46199.0,2.87,38
18259.0,2.66,53
55040.0,3.44,56
49821.0,3.14,40
25782.0,2.77,35
35341.0,2.72,45
31123.0,2.71,37
54466.0,2.98,43
18090.0,2.73,63
68588.0,3.29,44
66543.0,3.24,61
48576.0,3.1,56
37210.0,2.91,39
26782.0,3.24,30
17145.0,2.75,35
57477.0,3.46,54
72598.0,3.2,43
42029.0,3.03,32
7766.0,2.38,56
22554.0,2.98,63
56504.0,3.02,33
41880.0,3.2,34
44618.0,3.06,62
18476.0,2.47,53
26314.0,2.83,62
37110.0,3.12,53
25512.0,2.83,53
35355.0,2.8,62
85279.0,3.53,33
22718.0,2.8,66
75571.0,3.32,36
40738.0,3.1,59
20709.0,2.85,32
7739.0,2.38,57
17410.0,2.79,56
8717.0,2.46,62
47053.0,3.01,52
48522.0,3.19,37
51696.0,3.6,46
41346.0,2.8,34
34580.0,2.88,47
45980.0,3.04,55
64379.0,3.29,52
48254.0,3.13,56
12268.0,2.64,56
54736.0,3.29,51
32511.0,2.97,34
60776.0,3.52,56
47462.0,3.41,58
25217.0,2.64,37
40442.0,2.85,35
74198.0,3.21,61
44283.0,2.96,31
37173.0,2.7,65
17438.0,2.85,54
42298.0,2.84,66
38591.0,3.19,41
42685.0,2.82,46
17714.0,2.42,40
34458.0,3.05,56
61848.0,3.24,30
49030.0,3.14,64
41930.0,3.32,55
36583.0,3.27,38
37709.0,3.34,36
49302.0,2.88,64
25018.0,2.79,58
67359.0,3.26,30
35009.0,3.07,53
81892.0,3.39,50
70966.0,3.2,35
19234.0,2.83,48
79059.0,3.37,61
17900.0,2.79,47
24066.0,2.93,45
21682.0,2.44,53
40047.0,2.75,45
17332.0,2.75,63
64820.0,3.37,52
13488.0,2.63,34
56454.0,2.95,30
27879.0,2.63,55
46906.0,3.21,57
17131.0,2.52,65
32338.0,3.15,39
39934.0,2.98,43
35627.0,3.4,36
26047.0,2.8,46
29138.0,3.07,46
15226.0,2.68,46
32975.0,2.82,63
39067.0,2.76,47
41745.0,2.83,59
32327.0,2.63,57
12235.0,2.43,66
29867.0,2.86,35
57472.0,3.46,45
33922.0,3.13,56
60721.0,3.13,60
57399.0,3.23,56
54700.0,2.96,65
24256.0,2.97,53
32043.0,2.83,46
45919.0,3.03,54
17739.0,2.74,47
42113.0,3.21,54
42324.0,2.91,41
43774.0,2.83,36
30146.0,3.32,46
48262.0,3.22,52
51168.0,3.17,59
32135.0,3.05,39
49305.0,3.36,51
27861.0,2.97,30
40848.0,2.75,34
33251.0,3.17,46
86404.0,3.57,44
23190.0,2.73,38
44994.0,3.15,58
44158.0,2.92,61
34069.0,2.73,39
67606.0,3.26,30
25457.0,2.67,35
61239.0,3.34,34
22775.0,2.98,51
61394.0,3.02,49
37702.0,2.67,40
49287.0,3.24,42
11881.0,2.6,47
19124.0,2.71,31
48452.0,3.15,38
24896.0,2.7,52
15696.0,2.72,60
86813.0,3.38,38
26303.0,3.17,46
48204.0,3.22,62
48811.0,2.85,46
67428.0,3.34,31
11754.0,2.5,58
17414.0,2.84,50
70379.0,3.27,41
32577.0,2.92,65
38504.0,3.01,48
56550.0,3.25,44
38334.0,3.1,42
39613.0,2.78,39
34400.0,3.01,49
46335.0,3.2,46
71346.0,3.61,34
31462.0,3.16,35
42992.0,2.89,34
33567.0,2.86,56
40065.0,2.94,54
45202.0,3.0,36
40439.0,3.59,53
18368.0,2.71,58
52738.0,2.95,65
42310.0,2.94,53
34359.0,2.69,31
32649.0,3.41,50
42058.0,2.9,51
28324.0,2.73,50
36926.0,2.91,56
45188.0,2.87,44
13736.0,2.47,43
55403.0,3.06,34
20187.0,2.95,42
19581.0,2.86,59
27121.0,3.27,34
76317.0,3.26,46
54744.0,3.36,43
28131.0,2.65,36
56127.0,3.16,56
25282.0,3.09,35
28065.0,2.97,66
38026.0,2.83,58
48656.0,3.13,63
9585.0,2.29,33
38263.0,3.04,32
12875.0,2.65,56
56001.0,2.95,45
67364.0,3.68,63
41747.0,2.97,44
38600.0,2.98,65
53793.0,3.08,35
28306.0,2.86,48
24095.0,2.78,63
24910.0,3.04,43
32407.0,2.96,46
42815.0,3.15,33
33408.0,2.98,61
89052.0,3.4,38
65641.0,3.1,50
17475.0,2.41,38
53084.0,3.21,46
25004.0,3.0,57
23097.0,2.49,50
35813.0,3.15,52
14437.0,2.73,44
20494.0,2.92,33
21255.0,2.68,45
12814.0,2.28,39
60256.0,3.18,61
25886.0,2.53,55
37703.0,2.74,37
63908.0,3.4,38
41769.0,2.75,46
33389.0,3.05,61
112636.0,3.77,37
6876.0,2.26,65
19728.0,2.88,45
22717.0,2.55,47
88445.0,3.47,53
73384.0,3.25,59
38576.0,2.85,66
37902.0,3.06,34
42643.0,2.86,66
48587.0,3.18,40
45970.0,3.04,36
22366.0,2.88,33
37949.0,2.98,49
47876.0,2.89,59
54822.0,3.11,31
65513.0,3.11,59
36298.0,2.82,38
62557.0,3.4,40
92005.0,3.53,59
37377.0,2.8,54
27739.0,2.88,60
24653.0,2.87,51
45605.0,3.08,32
29094.0,2.87,49
45588.0,2.99,44
26924.0,3.02,52
44158.0,3.05,65
43000.0,3.09,57
54869.0,3.36,56
23928.0,2.5,60
77957.0,3.31,56
39513.0,3.0,36
33177.0,3.05,42
30388.0,3.27,42
43268.0,2.91,33
25022.0,2.8,44
43918.0,2.77,53
46955.0,3.03,44
48742.0,2.99,43
28354.0,2.89,55
28914.0,2.64,53
46080.0,2.96,56
15431.0,2.31,57
28558.0,2.98,33
75975.0,3.53,65
45783.0,2.88,47
13528.0,2.41,62
45964.0,3.41,55
34117.0,3.25,66
34750.0,2.73,32
30808.0,2.97,34
14555.0,2.69,51
40339.0,3.04,51
10910.0,2.57,62
90935.0,3.53,48
33131.0,2.91,64
60243.0,3.2,34
37755.0,2.88,35
23384.0,2.88,46
77091.0,3.32,41
35649.0,3.12,50
37695.0,2.95,64
18741.0,2.61,46
47153.0,3.45,58
41488.0,3.19,46
20551.0,2.46,44
23241.0,2.87,31
31800.0,2.98,53
27979.0,2.57,61
29507.0,2.88,34
69248.0,3.16,33
36995.0,3.21,49
35801.0,3.12,36
67120.0,3.62,56
69101.0,3.34,60
47636.0,2.95,42
33767.0,2.82,36
34143.0,3.26,45
22094.0,2.76,64
4137.0,2.17,54
57927.0,3.19,34
32250.0,2.89,39
26917.0,3.19,46
30494.0,3.02,45
38038.0,3.47,38
40242.0,3.76,41
25838.0,2.74,51
57864.0,3.04,65
85975.0,3.45,46
72272.0,3.33,34
51841.0,3.31,52
37381.0,3.3,38
40597.0,2.78,34
30346.0,2.74,52
30960.0,2.8,34
26998.0,2.91,48
35983.0,2.69,38
24362.0,2.91,62
29216.0,2.77,40
82351.0,3.73,51
48262.0,2.92,42
42360.0,3.18,40
44482.0,3.21,45
24368.0,3.14,39
25985.0,2.87,33
26361.0,3.12,37
26253.0,3.0,52
52500.0,2.95,60
56054.0,3.17,43
17015.0,2.59,41
57943.0,3.24,52
38129.0,3.56,62
